game_id,winner_id,winner_name,game_length_rounds,game_length_terms,simulation_time_seconds
102,0,Economic Bot 1,47,4,0.0013501644134521484
103,0,Economic Bot 1,47,4,0.0008971691131591797
104,1,Economic Bot 2,47,4,0.0011348724365234375
105,1,Economic Bot 2,47,4,0.0006852149963378906
106,0,Economic Bot 1,46,4,0.0017080307006835938
107,0,Economic Bot 1,45,4,0.0008511543273925781
108,0,Economic Bot 1,47,4,0.0008399486541748047
109,0,Economic Bot 1,49,4,0.001055002212524414
110,0,Economic Bot 1,48,4,0.0011241436004638672
111,0,Economic Bot 1,47,4,0.0013430118560791016
112,1,Economic Bot 2,46,4,0.0008711814880371094
113,1,Economic Bot 2,48,4,0.0010399818420410156
114,0,Economic Bot 1,46,4,0.0008318424224853516
115,1,Economic Bot 2,48,4,0.0016798973083496094
116,0,Economic Bot 1,48,4,0.0008671283721923828
117,0,Economic Bot 1,47,4,0.0008690357208251953
118,0,Economic Bot 1,46,4,0.0058629512786865234
119,0,Economic Bot 1,47,4,0.0009286403656005859
120,0,Economic Bot 1,47,4,0.0010039806365966797
121,0,Economic Bot 1,48,4,0.0007250308990478516
122,0,Economic Bot 1,47,4,0.0009016990661621094
123,1,Economic Bot 2,51,4,0.0018045902252197266
124,1,Economic Bot 2,46,4,0.0010786056518554688
125,0,Economic Bot 1,45,4,0.0011851787567138672
126,0,Economic Bot 1,47,4,0.0012671947479248047
127,0,Economic Bot 1,46,4,0.0012328624725341797
128,1,Economic Bot 2,46,4,0.0008440017700195312
129,1,Economic Bot 2,48,4,0.0011029243469238281
130,0,Economic Bot 1,47,4,0.0006771087646484375
131,0,Economic Bot 1,48,4,0.0013599395751953125
132,1,Economic Bot 2,47,4,0.0014460086822509766
133,1,Economic Bot 2,46,4,0.0008809566497802734
134,0,Economic Bot 1,46,4,0.005655050277709961
135,0,Economic Bot 1,48,4,0.0007538795471191406
136,0,Economic Bot 1,48,4,0.0007951259613037109
137,0,Economic Bot 1,48,4,0.0007259845733642578
138,0,Economic Bot 1,47,4,0.0007281303405761719
139,1,Economic Bot 2,47,4,0.0007619857788085938
140,1,Economic Bot 2,48,4,0.0016927719116210938
141,0,Economic Bot 1,46,4,0.0009169578552246094
142,0,Economic Bot 1,48,4,0.006454944610595703
143,0,Economic Bot 1,46,4,0.0009670257568359375
144,1,Economic Bot 2,47,4,0.0006849765777587891
145,0,Economic Bot 1,48,4,0.0007770061492919922
146,0,Economic Bot 1,48,4,0.0007569789886474609
147,1,Economic Bot 2,49,4,0.0011131763458251953
148,0,Economic Bot 1,45,4,0.0015439987182617188
149,1,Economic Bot 2,48,4,0.0008678436279296875
150,0,Economic Bot 1,47,4,0.005522966384887695
151,1,Economic Bot 2,46,4,0.0008649826049804688
152,0,Economic Bot 1,46,4,0.0008411407470703125
153,1,Economic Bot 2,47,4,0.0008871555328369141
154,0,Economic Bot 1,47,4,0.0008571147918701172
155,1,Economic Bot 2,47,4,0.001165151596069336
156,0,Economic Bot 1,46,4,0.0013930797576904297
157,1,Economic Bot 2,47,4,0.0009920597076416016
158,0,Economic Bot 1,49,4,0.005482912063598633
159,0,Economic Bot 1,46,4,0.0008969306945800781
160,1,Economic Bot 2,46,4,0.00067901611328125
161,0,Economic Bot 1,46,4,0.0006680488586425781
162,0,Economic Bot 1,48,4,0.0006589889526367188
163,0,Economic Bot 1,47,4,0.0006437301635742188
164,0,Economic Bot 1,49,4,0.0010440349578857422
165,0,Economic Bot 1,45,4,0.0015621185302734375
166,0,Economic Bot 1,46,4,0.006231069564819336
167,1,Economic Bot 2,47,4,0.0008449554443359375
168,1,Economic Bot 2,46,4,0.0008728504180908203
169,0,Economic Bot 1,45,4,0.0009658336639404297
170,1,Economic Bot 2,46,4,0.0012269020080566406
171,1,Economic Bot 2,48,4,0.0013399124145507812
172,0,Economic Bot 1,46,4,0.0008249282836914062
173,0,Economic Bot 1,46,4,0.0010552406311035156
174,0,Economic Bot 1,45,4,0.0008671283721923828
175,1,Economic Bot 2,48,4,0.0011508464813232422
176,1,Economic Bot 2,47,4,0.0013561248779296875
177,0,Economic Bot 1,47,4,0.0008378028869628906
178,1,Economic Bot 2,47,4,0.0011126995086669922
179,1,Economic Bot 2,46,4,0.0011157989501953125
180,0,Economic Bot 1,48,4,0.0013489723205566406
181,1,Economic Bot 2,48,4,0.0008609294891357422
182,0,Economic Bot 1,47,4,0.0009500980377197266
183,0,Economic Bot 1,45,4,0.0006468296051025391
184,2,Legislative Bot 1,47,4,0.0011360645294189453
185,3,Legislative Bot 2,46,4,0.0014328956604003906
186,0,Economic Bot 1,47,4,0.0009617805480957031
187,0,Economic Bot 1,45,4,0.005501985549926758
188,0,Economic Bot 1,48,4,0.0008518695831298828
189,0,Economic Bot 1,46,4,0.0007979869842529297
190,0,Economic Bot 1,48,4,0.0008111000061035156
191,0,Economic Bot 1,46,4,0.0008080005645751953
192,1,Economic Bot 2,45,4,0.0007841587066650391
193,0,Economic Bot 1,46,4,0.00173187255859375
194,1,Economic Bot 2,46,4,0.0009298324584960938
195,1,Economic Bot 2,47,4,0.005175113677978516
196,1,Economic Bot 2,47,4,0.0008671283721923828
197,0,Economic Bot 1,47,4,0.0008528232574462891
198,0,Economic Bot 1,47,4,0.0009160041809082031
199,1,Economic Bot 2,48,4,0.0008180141448974609
200,0,Economic Bot 1,46,4,0.0011260509490966797
201,1,Economic Bot 2,46,4,0.001416921615600586
202,1,Economic Bot 2,47,4,0.0008599758148193359
203,0,Economic Bot 1,44,4,0.005524158477783203
204,0,Economic Bot 1,46,4,0.0008561611175537109
205,1,Economic Bot 2,49,4,0.0008249282836914062
206,0,Economic Bot 1,48,4,0.0009288787841796875
207,0,Economic Bot 1,49,4,0.0008788108825683594
208,0,Economic Bot 1,47,4,0.0011839866638183594
209,0,Economic Bot 1,47,4,0.0014410018920898438
210,0,Economic Bot 1,47,4,0.0008671283721923828
211,0,Economic Bot 1,46,4,0.005594015121459961
212,0,Economic Bot 1,47,4,0.0008661746978759766
213,0,Economic Bot 1,45,4,0.0008931159973144531
214,0,Economic Bot 1,45,4,0.0008111000061035156
215,0,Economic Bot 1,45,4,0.0008189678192138672
216,1,Economic Bot 2,47,4,0.000827789306640625
217,0,Economic Bot 1,47,4,0.0017540454864501953
218,0,Economic Bot 1,48,5,0.0008571147918701172
219,3,Legislative Bot 2,47,4,0.005264997482299805
220,0,Economic Bot 1,48,4,0.0008640289306640625
221,1,Economic Bot 2,46,4,0.0008370876312255859
222,1,Economic Bot 2,48,4,0.0008189678192138672
223,1,Economic Bot 2,47,4,0.0008609294891357422
224,0,Economic Bot 1,45,4,0.0011210441589355469
225,1,Economic Bot 2,46,4,0.0014410018920898438
226,1,Economic Bot 2,47,4,0.0008480548858642578
227,0,Economic Bot 1,48,4,0.010035991668701172
228,1,Economic Bot 2,49,4,0.0009200572967529297
229,1,Economic Bot 2,46,4,0.0007457733154296875
230,1,Economic Bot 2,47,4,0.0008029937744140625
231,1,Economic Bot 2,48,4,0.0009021759033203125
232,1,Economic Bot 2,47,4,0.0018448829650878906
233,0,Economic Bot 1,45,4,0.0015838146209716797
234,1,Economic Bot 2,49,4,0.0009200572967529297
235,2,Legislative Bot 1,47,4,0.0011310577392578125
236,0,Economic Bot 1,48,4,0.00220489501953125
237,0,Economic Bot 1,48,4,0.0007767677307128906
238,0,Economic Bot 1,47,4,0.0018112659454345703
239,0,Economic Bot 1,48,4,0.0013511180877685547
240,0,Economic Bot 1,45,4,0.0012149810791015625
241,0,Economic Bot 1,48,4,0.0008361339569091797
242,1,Economic Bot 2,48,5,0.0013079643249511719
243,0,Economic Bot 1,47,4,0.0014522075653076172
244,0,Economic Bot 1,47,4,0.0010371208190917969
245,1,Economic Bot 2,49,4,0.0012772083282470703
246,0,Economic Bot 1,45,4,0.002091646194458008
247,0,Economic Bot 1,45,4,0.0007848739624023438
248,0,Economic Bot 1,48,4,0.0015141963958740234
249,1,Economic Bot 2,49,4,0.0012860298156738281
250,1,Economic Bot 2,47,4,0.0016357898712158203
251,1,Economic Bot 2,46,4,0.0008268356323242188
252,0,Economic Bot 1,47,4,0.0008189678192138672
253,0,Economic Bot 1,44,4,0.0010879039764404297
254,0,Economic Bot 1,46,4,0.007798194885253906
255,0,Economic Bot 1,49,4,0.0007970333099365234
256,0,Economic Bot 1,46,4,0.0015020370483398438
257,0,Economic Bot 1,47,4,0.00109100341796875
258,1,Economic Bot 2,46,4,0.0022292137145996094
259,1,Economic Bot 2,49,4,0.0028562545776367188
260,1,Economic Bot 2,44,4,0.0009889602661132812
261,0,Economic Bot 1,47,4,0.001277923583984375
262,0,Economic Bot 1,48,4,0.0008530616760253906
263,0,Economic Bot 1,46,4,0.0015439987182617188
264,0,Economic Bot 1,48,4,0.002248048782348633
265,0,Economic Bot 1,49,4,0.0014584064483642578
266,1,Economic Bot 2,46,4,0.0021567344665527344
267,1,Economic Bot 2,49,4,0.0012128353118896484
268,1,Economic Bot 2,47,4,0.0008568763732910156
269,0,Economic Bot 1,47,4,0.0009198188781738281
270,1,Economic Bot 2,49,4,0.0008428096771240234
271,0,Economic Bot 1,46,4,0.0013959407806396484
272,0,Economic Bot 1,47,4,0.012573957443237305
273,0,Economic Bot 1,47,4,0.0007512569427490234
274,1,Economic Bot 2,48,4,0.0008389949798583984
275,0,Economic Bot 1,47,4,0.0007848739624023438
276,0,Economic Bot 1,48,4,0.0008141994476318359
277,0,Economic Bot 1,45,4,0.0007827281951904297
278,0,Economic Bot 1,49,4,0.0012679100036621094
279,1,Economic Bot 2,50,4,0.0015418529510498047
280,1,Economic Bot 2,45,4,0.0053691864013671875
281,0,Economic Bot 1,47,4,0.0009019374847412109
282,3,Legislative Bot 2,47,4,0.0007600784301757812
283,0,Economic Bot 1,47,4,0.0006380081176757812
284,1,Economic Bot 2,47,4,0.0006730556488037109
285,0,Economic Bot 1,48,4,0.0006711483001708984
286,3,Legislative Bot 2,46,4,0.0011649131774902344
287,0,Economic Bot 1,48,4,0.0015461444854736328
288,0,Economic Bot 1,47,4,0.006345033645629883
289,1,Economic Bot 2,46,4,0.0008387565612792969
290,0,Economic Bot 1,47,4,0.0008718967437744141
291,0,Economic Bot 1,47,4,0.0008881092071533203
292,1,Economic Bot 2,47,4,0.000865936279296875
293,1,Economic Bot 2,48,4,0.0011150836944580078
294,1,Economic Bot 2,45,4,0.0015649795532226562
295,1,Economic Bot 2,50,4,0.0008757114410400391
296,1,Economic Bot 2,48,4,0.005905866622924805
297,0,Economic Bot 1,48,4,0.0008609294891357422
298,0,Economic Bot 1,47,4,0.0008580684661865234
299,1,Economic Bot 2,45,4,0.0008459091186523438
300,1,Economic Bot 2,47,4,0.0008740425109863281
301,0,Economic Bot 1,46,4,0.0017850399017333984
302,0,Economic Bot 1,45,4,0.0008680820465087891
303,1,Economic Bot 2,48,4,0.0008170604705810547
304,1,Economic Bot 2,48,4,0.005546092987060547
305,0,Economic Bot 1,46,4,0.0006680488586425781
306,0,Economic Bot 1,47,4,0.0006821155548095703
307,0,Economic Bot 1,48,4,0.0006680488586425781
308,1,Economic Bot 2,46,4,0.0006520748138427734
309,1,Economic Bot 2,50,4,0.0006937980651855469
310,0,Economic Bot 1,46,4,0.001085042953491211
311,0,Economic Bot 1,48,4,0.0016109943389892578
312,0,Economic Bot 1,47,4,0.0060160160064697266
313,0,Economic Bot 1,48,4,0.0008718967437744141
314,1,Economic Bot 2,45,4,0.0008170604705810547
315,0,Economic Bot 1,47,4,0.0009100437164306641
316,1,Economic Bot 2,49,4,0.0008471012115478516
317,0,Economic Bot 1,49,4,0.0017039775848388672
318,0,Economic Bot 1,50,4,0.0008740425109863281
319,0,Economic Bot 1,49,4,0.005670785903930664
320,0,Economic Bot 1,49,4,0.0008950233459472656
321,0,Economic Bot 1,46,4,0.0008687973022460938
322,1,Economic Bot 2,46,4,0.000843048095703125
323,0,Economic Bot 1,47,4,0.0008640289306640625
324,0,Economic Bot 1,48,4,0.000823974609375
325,1,Economic Bot 2,47,4,0.0010716915130615234
326,0,Economic Bot 1,47,4,0.0014922618865966797
327,0,Economic Bot 1,46,4,0.0008356571197509766
328,3,Legislative Bot 2,46,4,0.005268096923828125
329,0,Economic Bot 1,48,4,0.0008008480072021484
330,0,Economic Bot 1,48,4,0.0009589195251464844
331,1,Economic Bot 2,48,4,0.0009169578552246094
332,1,Economic Bot 2,50,4,0.0011556148529052734
333,1,Economic Bot 2,48,4,0.0013799667358398438
334,1,Economic Bot 2,47,4,0.000888824462890625
335,0,Economic Bot 1,46,4,0.0010340213775634766
336,0,Economic Bot 1,47,4,0.0009400844573974609
337,1,Economic Bot 2,47,4,0.0015749931335449219
338,1,Economic Bot 2,46,4,0.0008466243743896484
339,1,Economic Bot 2,48,4,0.0009667873382568359
340,0,Economic Bot 1,48,4,0.0008440017700195312
341,1,Economic Bot 2,47,4,0.001119852066040039
342,1,Economic Bot 2,48,4,0.0013339519500732422
343,1,Economic Bot 2,46,4,0.0008640289306640625
344,1,Economic Bot 2,47,4,0.0009248256683349609
345,1,Economic Bot 2,45,4,0.0007410049438476562
346,0,Economic Bot 1,47,4,0.0011162757873535156
347,0,Economic Bot 1,48,4,0.001402139663696289
348,0,Economic Bot 1,46,4,0.0008819103240966797
349,0,Economic Bot 1,45,4,0.007381916046142578
350,1,Economic Bot 2,46,4,0.0008709430694580078
351,1,Economic Bot 2,47,4,0.0008490085601806641
352,0,Economic Bot 1,45,4,0.0008618831634521484
353,0,Economic Bot 1,47,4,0.000865936279296875
354,3,Legislative Bot 2,46,4,0.0011687278747558594
355,0,Economic Bot 1,46,4,0.0014421939849853516
356,1,Economic Bot 2,47,4,0.00084686279296875
357,0,Economic Bot 1,46,4,0.005390167236328125
358,0,Economic Bot 1,47,4,0.0009331703186035156
359,1,Economic Bot 2,46,4,0.0008909702301025391
360,1,Economic Bot 2,47,4,0.0009930133819580078
361,0,Economic Bot 1,47,4,0.0011332035064697266
362,0,Economic Bot 1,46,4,0.0013248920440673828
363,1,Economic Bot 2,46,4,0.0008780956268310547
364,1,Economic Bot 2,47,4,0.0010170936584472656
365,1,Economic Bot 2,47,4,0.000865936279296875
366,0,Economic Bot 1,46,4,0.0011157989501953125
367,0,Economic Bot 1,48,4,0.0013608932495117188
368,1,Economic Bot 2,48,4,0.0008280277252197266
369,0,Economic Bot 1,45,4,0.0009751319885253906
370,0,Economic Bot 1,48,4,0.0008611679077148438
371,0,Economic Bot 1,47,4,0.0016019344329833984
372,1,Economic Bot 2,48,4,0.0008440017700195312
373,1,Economic Bot 2,47,4,0.0009038448333740234
374,1,Economic Bot 2,46,4,0.00095367431640625
375,1,Economic Bot 2,48,4,0.0011179447174072266
376,1,Economic Bot 2,49,4,0.0013730525970458984
377,1,Economic Bot 2,48,4,0.0008578300476074219
378,1,Economic Bot 2,47,4,0.0010111331939697266
379,1,Economic Bot 2,49,4,0.0008530616760253906
380,0,Economic Bot 1,46,4,0.001107931137084961
381,0,Economic Bot 1,47,4,0.0013341903686523438
382,0,Economic Bot 1,46,4,0.0008490085601806641
383,0,Economic Bot 1,47,4,0.0009319782257080078
384,0,Economic Bot 1,48,4,0.0006690025329589844
385,0,Economic Bot 1,48,4,0.001711130142211914
386,0,Economic Bot 1,47,4,0.0008649826049804688
387,1,Economic Bot 2,47,4,0.0008378028869628906
388,1,Economic Bot 2,48,4,0.005934000015258789
389,1,Economic Bot 2,49,4,0.0008151531219482422
390,0,Economic Bot 1,46,4,0.0008728504180908203
391,0,Economic Bot 1,47,4,0.0008831024169921875
392,1,Economic Bot 2,47,4,0.0008311271667480469
393,0,Economic Bot 1,47,4,0.0017237663269042969
394,1,Economic Bot 2,46,4,0.0008702278137207031
395,0,Economic Bot 1,47,4,0.0008640289306640625
396,1,Economic Bot 2,45,4,0.005553245544433594
397,3,Legislative Bot 2,48,4,0.0008809566497802734
398,0,Economic Bot 1,48,4,0.0008730888366699219
399,0,Economic Bot 1,48,4,0.0008261203765869141
400,3,Legislative Bot 2,46,4,0.0008938312530517578
401,0,Economic Bot 1,46,4,0.0011188983917236328
402,0,Economic Bot 1,48,4,0.0014300346374511719
403,0,Economic Bot 1,46,4,0.0008392333984375
404,0,Economic Bot 1,45,4,0.005439043045043945
405,1,Economic Bot 2,49,4,0.0008549690246582031
406,1,Economic Bot 2,46,4,0.0009720325469970703
407,0,Economic Bot 1,45,4,0.0008330345153808594
408,1,Economic Bot 2,52,4,0.0009260177612304688
409,1,Economic Bot 2,47,4,0.0010440349578857422
410,0,Economic Bot 1,45,4,0.001519918441772461
411,0,Economic Bot 1,48,4,0.0008530616760253906
412,0,Economic Bot 1,47,4,0.005277156829833984
413,1,Economic Bot 2,48,4,0.0008668899536132812
414,0,Economic Bot 1,47,4,0.0008060932159423828
415,0,Economic Bot 1,46,4,0.0008490085601806641
416,1,Economic Bot 2,47,4,0.0007421970367431641
417,0,Economic Bot 1,50,4,0.001068115234375
418,3,Legislative Bot 2,49,4,0.0014309883117675781
419,0,Economic Bot 1,50,4,0.006072044372558594
420,0,Economic Bot 1,46,4,0.0008919239044189453
421,1,Economic Bot 2,46,4,0.0008699893951416016
422,0,Economic Bot 1,49,4,0.0008399486541748047
423,0,Economic Bot 1,46,4,0.0008449554443359375
424,1,Economic Bot 2,45,4,0.0008630752563476562
425,0,Economic Bot 1,46,4,0.0016922950744628906
426,1,Economic Bot 2,47,4,0.0008339881896972656
427,1,Economic Bot 2,46,4,0.0008497238159179688
428,1,Economic Bot 2,49,4,0.005613088607788086
429,0,Economic Bot 1,47,4,0.0008988380432128906
430,1,Economic Bot 2,48,4,0.0008339881896972656
431,1,Economic Bot 2,45,4,0.0011658668518066406
432,1,Economic Bot 2,46,4,0.000823974609375
433,1,Economic Bot 2,45,4,0.0016739368438720703
434,1,Economic Bot 2,48,4,0.0008571147918701172
435,1,Economic Bot 2,48,4,0.0008320808410644531
436,0,Economic Bot 1,47,4,0.0055789947509765625
437,0,Economic Bot 1,46,4,0.0008900165557861328
438,1,Economic Bot 2,49,4,0.0006830692291259766
439,0,Economic Bot 1,47,4,0.0006957054138183594
440,1,Economic Bot 2,49,4,0.0006830692291259766
441,0,Economic Bot 1,49,4,0.0006458759307861328
442,1,Economic Bot 2,47,4,0.0011448860168457031
443,0,Economic Bot 1,48,4,0.00660395622253418
444,0,Economic Bot 1,46,4,0.000946044921875
445,1,Economic Bot 2,46,4,0.0008509159088134766
446,0,Economic Bot 1,48,4,0.000823974609375
447,1,Economic Bot 2,47,4,0.0008392333984375
448,0,Economic Bot 1,48,4,0.0013051033020019531
449,0,Economic Bot 1,49,4,0.0014567375183105469
450,0,Economic Bot 1,49,4,0.0008637905120849609
451,1,Economic Bot 2,48,4,0.005590915679931641
452,0,Economic Bot 1,47,4,0.0008759498596191406
453,1,Economic Bot 2,49,4,0.0008530616760253906
454,1,Economic Bot 2,50,4,0.0008592605590820312
455,0,Economic Bot 1,48,4,0.0008418560028076172
456,1,Economic Bot 2,45,4,0.0010991096496582031
457,1,Economic Bot 2,48,4,0.0014660358428955078
458,0,Economic Bot 1,46,4,0.0008480548858642578
459,1,Economic Bot 2,48,4,0.0057048797607421875
460,1,Economic Bot 2,48,4,0.0008597373962402344
461,0,Economic Bot 1,45,4,0.0008478164672851562
462,0,Economic Bot 1,45,4,0.0006730556488037109
463,1,Economic Bot 2,48,4,0.0006699562072753906
